2026-03-18 23:18:50,300 | INFO | django.utils.autoreload | Watching for file changes with StatReloader
2026-03-18 23:37:14,200 | INFO | django.server | "GET /static/icons/logo_vivo_ngang_45494ff733.webp HTTP/1.1" 200 5042
2026-03-18 23:37:14,208 | INFO | django.server | "GET /static/icons/logo_xiaomi_ngang_0faf267234.webp HTTP/1.1" 200 6398
2026-03-18 23:37:14,225 | INFO | django.server | "GET /media/products/2026/03/28352.png HTTP/1.1" 200 64679
2026-03-18 23:37:14,236 | INFO | django.server | "GET /media/products/2026/03/qrwrqe.png HTTP/1.1" 200 68858
2026-03-18 23:37:14,239 | INFO | django.server | "GET /media/products/2026/03/cccc.png HTTP/1.1" 200 73738
2026-03-18 23:37:14,242 | INFO | django.server | "GET /media/products/2026/03/3251235.png HTTP/1.1" 200 69838
2026-03-18 23:37:14,242 | INFO | django.server | "GET /media/products/2026/02/iphone-air-sky-blue-pdp-image-position-1-sky-blue-color-vn-vi.webp HTTP/1.1" 200 11654
2026-03-18 23:37:14,259 | INFO | django.server | "GET /media/products/2026/02/iphone-17-pro-max-silver-pdp-image-position-1-silver-color-vn-vi.webp HTTP/1.1" 200 16428
2026-03-18 23:37:14,285 | INFO | django.server | "GET /media/products/2026/03/fasdca.png HTTP/1.1" 200 71583
2026-03-18 23:37:14,295 | INFO | django.server | "GET /media/products/2026/03/3253412.png HTTP/1.1" 200 84489
2026-03-18 23:37:14,295 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-18 23:37:14,309 | INFO | django.server | "GET /media/products/2026/03/51235123.png HTTP/1.1" 200 113620
2026-03-18 23:37:14,319 | INFO | django.server | "GET /media/products/2026/03/125352.png HTTP/1.1" 200 74158
2026-03-18 23:37:14,321 | INFO | django.server | "GET /media/products/2026/03/24144234.png HTTP/1.1" 200 97599
2026-03-18 23:37:14,331 | INFO | django.server | "GET /media/products/2026/03/215235.png HTTP/1.1" 200 74861
2026-03-18 23:37:14,334 | INFO | django.server | "GET /media/products/2026/03/9235251.png HTTP/1.1" 200 83486
2026-03-18 23:37:14,338 | INFO | django.server | "GET /media/products/2026/03/mydz.png HTTP/1.1" 200 79577
2026-03-18 23:37:14,341 | INFO | django.server | "GET /media/banner/2026/03/bct.png HTTP/1.1" 200 8093
2026-03-18 23:37:14,345 | INFO | django.server | "GET /media/products/2026/03/872355.png HTTP/1.1" 200 102474
2026-03-18 23:37:14,345 | INFO | django.server | "GET /static/icons/gatchan.png HTTP/1.1" 200 13225
2026-03-18 23:37:14,347 | INFO | django.server | "GET /media/products/2026/03/1324231.png HTTP/1.1" 200 107499
2026-03-18 23:37:14,361 | INFO | django.server | "GET /media/banner/2026/03/BetterImage_1773777791006.jpeg HTTP/1.1" 200 70137
2026-03-18 23:37:14,490 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-18 23:37:14,505 | INFO | django.server | "GET /static/logos/sean.gif HTTP/1.1" 200 2870137
2026-03-18 23:37:14,524 | INFO | django.server | "GET /media/blog/2026/03/Oppo-FInd-X9-Ultra-thong-tin-cover_ZQM4Ex1.jpg HTTP/1.1" 200 58255
2026-03-18 23:37:14,533 | INFO | django.server | "GET /media/blog/2026/03/Samsung-Wide-Fold-2.jpg HTTP/1.1" 200 99497
2026-03-18 23:37:14,570 | INFO | django.server | "GET /static/videos/sams.mp4 HTTP/1.1" 200 1585695
2026-03-18 23:37:14,601 | INFO | django.server | "GET /media/blog/2026/03/su-kien-huawei-3.jpg HTTP/1.1" 200 88072
2026-03-18 23:37:14,625 | INFO | django.server | "GET /media/blog/2026/03/thong-tin-xiaomi-18-pro-1.jpg HTTP/1.1" 200 52262
2026-03-18 23:37:14,681 | INFO | django.server | - Broken pipe from ('127.0.0.1', 63609)
2026-03-18 23:37:14,727 | INFO | django.server | "GET /static/videos/xiao.mp4 HTTP/1.1" 200 2438749
2026-03-18 23:37:14,916 | INFO | django.server | "GET / HTTP/1.1" 200 190541
2026-03-18 23:37:14,924 | INFO | django.server | - Broken pipe from ('127.0.0.1', 58698)
2026-03-18 23:37:14,925 | INFO | django.server | - Broken pipe from ('127.0.0.1', 53683)
2026-03-18 23:37:14,969 | WARNING | django.request | Not Found: /.well-known/appspecific/com.chrome.devtools.json
2026-03-18 23:37:14,972 | WARNING | django.server | "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 24751
2026-03-18 23:37:14,974 | INFO | django.server | "GET /static/css/banner.css HTTP/1.1" 200 6513
2026-03-18 23:37:14,975 | INFO | django.server | "GET /static/css/base.css HTTP/1.1" 200 7368
2026-03-18 23:37:14,978 | INFO | django.server | "GET /static/css/chatbot.css HTTP/1.1" 200 10832
2026-03-18 23:37:14,978 | INFO | django.server | "GET /static/css/contact-bar.css HTTP/1.1" 200 8361
2026-03-18 23:37:14,980 | INFO | django.server | "GET /static/css/style.css HTTP/1.1" 200 40445
2026-03-18 23:37:14,981 | INFO | django.server | "GET /static/js/toast.js HTTP/1.1" 200 2763
2026-03-18 23:37:14,983 | INFO | django.server | "GET /static/js/confirm.js HTTP/1.1" 200 2110
2026-03-18 23:37:14,984 | INFO | django.server | "GET /static/js/banner.js HTTP/1.1" 200 9075
2026-03-18 23:37:14,985 | INFO | django.server | "GET /static/css/home.css HTTP/1.1" 200 42793
2026-03-18 23:37:14,985 | INFO | django.server | "GET /static/icons/logo_iphone_ngang_eac93ff477.webp HTTP/1.1" 200 4928
2026-03-18 23:37:14,989 | INFO | django.server | "GET /static/icons/logo_benco_ngang_d31d9c3b77.webp HTTP/1.1" 200 7116
2026-03-18 23:37:14,995 | INFO | django.server | "GET /static/icons/logo_honor_ngang_814fca59e4.webp HTTP/1.1" 200 3362
2026-03-18 23:37:15,000 | INFO | django.server | "GET /static/icons/logo_oppo_ngang_68d31fcd73.webp HTTP/1.1" 200 5884
2026-03-18 23:37:15,004 | INFO | django.server | "GET /static/js/home.js HTTP/1.1" 200 3587
2026-03-18 23:37:15,010 | INFO | django.server | "GET /static/js/compare.js HTTP/1.1" 200 7870
2026-03-18 23:37:15,013 | INFO | django.server | "GET /static/logos/sean.gif HTTP/1.1" 200 2870137
2026-03-18 23:37:15,016 | INFO | django.server | "GET /static/js/chatbot.js HTTP/1.1" 200 12138
2026-03-18 23:37:15,091 | INFO | django.server | "GET /static/icons/logo_realme_ngang_0185815a13.webp HTTP/1.1" 200 3764
2026-03-18 23:37:15,098 | INFO | django.server | "GET /static/icons/logo_redmagic_ngang_505d29c537.webp HTTP/1.1" 200 6408
2026-03-18 23:37:15,101 | INFO | django.server | "GET /static/icons/logo_samsung_ngang_1624d75bd8.webp HTTP/1.1" 200 6810
2026-03-18 23:37:15,104 | INFO | django.server | "GET /static/icons/logo_tecno_ngang_c587e5f1fa.webp HTTP/1.1" 200 3276
2026-03-18 23:37:15,108 | INFO | django.server | "GET /static/icons/logo_vivo_ngang_45494ff733.webp HTTP/1.1" 200 5042
2026-03-18 23:37:15,113 | INFO | django.server | "GET /static/icons/logo_xiaomi_ngang_0faf267234.webp HTTP/1.1" 200 6398
2026-03-18 23:37:15,120 | INFO | django.server | "GET /media/products/2026/03/cccc.png HTTP/1.1" 200 73738
2026-03-18 23:37:15,123 | INFO | django.server | "GET /media/products/2026/03/qrwrqe.png HTTP/1.1" 200 68858
2026-03-18 23:37:15,129 | INFO | django.server | "GET /media/products/2026/03/28352.png HTTP/1.1" 200 64679
2026-03-18 23:37:15,134 | INFO | django.server | "GET /media/products/2026/03/3251235.png HTTP/1.1" 200 69838
2026-03-18 23:37:15,137 | INFO | django.server | "GET /media/products/2026/03/51235123.png HTTP/1.1" 200 113620
2026-03-18 23:37:15,141 | INFO | django.server | "GET /media/products/2026/02/iphone-17-pro-max-silver-pdp-image-position-1-silver-color-vn-vi.webp HTTP/1.1" 200 16428
2026-03-18 23:37:15,149 | INFO | django.server | "GET /media/products/2026/02/iphone-air-sky-blue-pdp-image-position-1-sky-blue-color-vn-vi.webp HTTP/1.1" 200 11654
2026-03-18 23:37:15,152 | INFO | django.server | "GET /media/products/2026/03/fasdca.png HTTP/1.1" 200 71583
2026-03-18 23:37:15,157 | INFO | django.server | "GET /media/products/2026/03/3253412.png HTTP/1.1" 200 84489
2026-03-18 23:37:15,162 | INFO | django.server | "GET /media/products/2026/03/24144234.png HTTP/1.1" 200 97599
2026-03-18 23:37:15,167 | INFO | django.server | "GET /media/products/2026/03/215235.png HTTP/1.1" 200 74861
2026-03-18 23:37:15,170 | INFO | django.server | "GET /media/products/2026/03/125352.png HTTP/1.1" 200 74158
2026-03-18 23:37:15,173 | INFO | django.server | "GET /media/products/2026/03/9235251.png HTTP/1.1" 200 83486
2026-03-18 23:37:15,177 | INFO | django.server | "GET /media/products/2026/03/872355.png HTTP/1.1" 200 102474
2026-03-18 23:37:15,182 | INFO | django.server | "GET /media/products/2026/03/mydz.png HTTP/1.1" 200 79577
2026-03-18 23:37:15,186 | INFO | django.server | "GET /media/products/2026/03/1324231.png HTTP/1.1" 200 107499
2026-03-18 23:37:15,190 | INFO | django.server | "GET /media/banner/2026/03/bct.png HTTP/1.1" 200 8093
2026-03-18 23:37:15,192 | INFO | django.server | "GET /static/icons/gatchan.png HTTP/1.1" 200 13225
2026-03-18 23:37:15,230 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-18 23:37:15,233 | INFO | django.server | "GET /media/blog/2026/03/thong-tin-xiaomi-18-pro-1.jpg HTTP/1.1" 200 52262
2026-03-18 23:37:15,233 | INFO | django.server | "GET /media/blog/2026/03/Oppo-FInd-X9-Ultra-thong-tin-cover_ZQM4Ex1.jpg HTTP/1.1" 200 58255
2026-03-18 23:37:15,235 | INFO | django.server | "GET /media/blog/2026/03/su-kien-huawei-3.jpg HTTP/1.1" 200 88072
2026-03-18 23:37:15,235 | INFO | django.server | "GET /media/blog/2026/03/Samsung-Wide-Fold-2.jpg HTTP/1.1" 200 99497
2026-03-18 23:37:15,259 | INFO | django.server | "GET /media/banner/2026/03/BetterImage_1773777791006.jpeg HTTP/1.1" 200 70137
2026-03-18 23:37:15,298 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-18 23:37:15,315 | INFO | django.server | "GET /static/videos/sams.mp4 HTTP/1.1" 200 1585695
2026-03-18 23:37:15,330 | INFO | django.server | "GET /static/videos/xiao.mp4 HTTP/1.1" 200 2438749
2026-03-18 23:37:15,450 | INFO | django.server | "GET /media/banner/2026/02/42321.jpg HTTP/1.1" 200 78188
2026-03-18 23:37:15,451 | INFO | django.server | "GET /media/banner/2026/02/78253.webp HTTP/1.1" 200 41576
2026-03-18 23:37:15,462 | INFO | django.server | "GET /media/banner/2026/02/572723.png HTTP/1.1" 200 621762
2026-03-18 23:37:15,468 | INFO | django.server | "GET /media/banner/2026/02/872375.png HTTP/1.1" 200 1062463
2026-03-18 23:37:16,920 | INFO | django.server | "GET /static/logos/seanfavi.jpg HTTP/1.1" 200 3363
2026-03-18 23:37:30,242 | INFO | store.chatbot.api | chatbot_api request_id=qh_1773851850237_m1wl0l action=message user_id=36 session=r1qk4itekfiktwvfr25xwov0qjsea1bc message_len=34
2026-03-18 23:37:30,263 | INFO | store.chatbot.api | chatbot_api response request_id=qh_1773851850237_m1wl0l intent=unknown source=rule engine=django_local latency_ms=24
2026-03-18 23:37:30,264 | INFO | django.server | "POST /api/chatbot/ HTTP/1.1" 200 1065
2026-03-18 23:37:34,732 | INFO | django.server | - Broken pipe from ('127.0.0.1', 64829)
2026-03-18 23:37:44,540 | INFO | django.server | "GET /static/videos/applv1.mp4 HTTP/1.1" 200 8191819
2026-03-18 23:37:52,079 | INFO | store.chatbot.api | chatbot_api request_id=qh_1773851872074_ht9uvc action=message user_id=36 session=r1qk4itekfiktwvfr25xwov0qjsea1bc message_len=76
2026-03-18 23:37:52,106 | INFO | store.chatbot.api | chatbot_api response request_id=qh_1773851872074_ht9uvc intent=unknown source=rule engine=django_local latency_ms=30
2026-03-18 23:37:52,107 | INFO | django.server | "POST /api/chatbot/ HTTP/1.1" 200 920
2026-03-18 23:38:10,526 | INFO | django.server | "GET /static/videos/ooppv1.mp4 HTTP/1.1" 200 26090340
2026-03-18 23:38:13,682 | INFO | store.chatbot.api | chatbot_api request_id=qh_1773851893676_4dcuyp action=message user_id=36 session=r1qk4itekfiktwvfr25xwov0qjsea1bc message_len=61
2026-03-18 23:38:19,036 | INFO | ai.rag_pipeline | Detected intent: compare_phones (confidence: 0.22)
2026-03-18 23:38:20,906 | INFO | store.chatbot.api | chatbot_api response request_id=qh_1773851893676_4dcuyp intent=compare_phones source=claude engine=ai_pipeline latency_ms=7228
2026-03-18 23:38:20,907 | INFO | django.server | "POST /api/chatbot/ HTTP/1.1" 200 11974
2026-03-18 23:38:39,288 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-18 23:38:39,304 | INFO | django.server | "GET /media/banner/2026/03/gian-hang-samsung-home.webp HTTP/1.1" 200 37094
2026-03-18 23:38:39,305 | INFO | django.server | "GET /media/banner/2026/03/frdgrfvdrvfdxfv.webp HTTP/1.1" 200 34480
2026-03-18 23:38:39,305 | INFO | django.server | "GET /media/banner/2026/03/s-edu-2025.webp HTTP/1.1" 200 51238
2026-03-18 23:38:39,305 | INFO | django.server | "GET /media/banner/2026/03/sdfsdf.webp HTTP/1.1" 200 29902
2026-03-18 23:38:43,843 | INFO | django.server | "GET /product/32/ HTTP/1.1" 200 71471
2026-03-18 23:38:43,881 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-18 23:38:49,055 | INFO | django.server | "GET /media/products/2026/03/samsung-galaxy-s25-ultra/galaxy-s25-ultra-titan-white-silver-2.webp HTTP/1.1" 200 4938
2026-03-18 23:38:52,058 | INFO | django.server | "GET /media/products/2026/03/samsung-galaxy-s25-ultra/galaxy-s25-ultra-titan-white-silver-1.webp HTTP/1.1" 200 4668
2026-03-18 23:38:55,068 | INFO | django.server | "GET /media/products/2026/03/samsung-galaxy-s25-ultra/galaxy-s25-ultra-titan-white-silver-4.webp HTTP/1.1" 200 7264
2026-03-18 23:39:00,602 | INFO | django.server | "GET /media/products/2026/03/samsung-galaxy-s25-ultra/galaxy-s25-ultra-titan-white-silver-3.webp HTTP/1.1" 200 7686
2026-03-18 23:39:03,599 | INFO | django.server | "GET /media/products/2026/03/samsung-galaxy-s25-ultra/galaxy-s25-ultra-titan-white-silver-5.webp HTTP/1.1" 200 2934
2026-03-18 23:41:12,470 | INFO | django.utils.autoreload | D:\Py\qhun22\store\chatbot_service.py changed, reloading.
2026-03-18 23:41:13,283 | INFO | django.utils.autoreload | Watching for file changes with StatReloader
2026-03-18 23:41:20,954 | INFO | django.utils.autoreload | D:\Py\qhun22\store\chatbot_orchestrator.py changed, reloading.
2026-03-18 23:41:21,424 | INFO | django.utils.autoreload | Watching for file changes with StatReloader
2026-03-18 23:42:49,451 | INFO | django.server | "GET /product/32/ HTTP/1.1" 200 71471
2026-03-18 23:42:49,659 | INFO | django.server | "GET /static/css/chatbot.css HTTP/1.1" 200 10832
2026-03-18 23:42:49,661 | INFO | django.server | "GET /static/js/confirm.js HTTP/1.1" 200 2110
2026-03-18 23:42:49,664 | INFO | django.server | "GET /static/js/banner.js HTTP/1.1" 200 9075
2026-03-18 23:42:49,674 | INFO | django.server | "GET /static/css/banner.css HTTP/1.1" 200 6513
2026-03-18 23:42:49,677 | INFO | django.server | "GET /static/css/product_detail.css HTTP/1.1" 200 33318
2026-03-18 23:42:49,683 | INFO | django.server | "GET /media/products/2026/03/mydz.png HTTP/1.1" 200 79577
2026-03-18 23:42:49,691 | INFO | django.server | "GET /media/banner/2026/02/Screenshot_2026-02-25_134226.png HTTP/1.1" 200 326409
2026-03-18 23:42:49,696 | INFO | django.server | "GET /media/products/2026/03/9235251.png HTTP/1.1" 200 83486
2026-03-18 23:42:49,701 | INFO | django.server | "GET /media/products/2026/03/2345345.png HTTP/1.1" 200 78369
2026-03-18 23:42:49,704 | INFO | django.server | "GET /static/logos/sean.gif HTTP/1.1" 200 2870137
2026-03-18 23:42:49,707 | INFO | django.server | "GET /static/js/pd_page.js HTTP/1.1" 200 29694
2026-03-18 23:42:49,708 | INFO | django.server | "GET /static/css/base.css HTTP/1.1" 200 7368
2026-03-18 23:42:49,708 | INFO | django.server | "GET /static/js/compare.js HTTP/1.1" 200 7870
2026-03-18 23:42:49,709 | INFO | django.server | "GET /static/css/style.css HTTP/1.1" 200 40445
2026-03-18 23:42:49,711 | INFO | django.server | "GET /static/js/chatbot.js HTTP/1.1" 200 12138
2026-03-18 23:42:49,715 | INFO | django.server | "GET /static/css/contact-bar.css HTTP/1.1" 200 8361
2026-03-18 23:42:49,717 | INFO | django.server | "GET /static/js/toast.js HTTP/1.1" 200 2763
2026-03-18 23:42:49,721 | INFO | django.server | "GET /media/banner/2026/03/bct.png HTTP/1.1" 200 8093
2026-03-18 23:42:49,722 | INFO | django.server | "GET /static/icons/gatchan.png HTTP/1.1" 200 13225
2026-03-18 23:42:49,756 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-18 23:42:49,758 | INFO | django.server | "GET /media/products/2026/03/samsung-galaxy-s25-ultra/galaxy-s25-ultra-titan-silver-blue-1-8225f9e1f4.webp HTTP/1.1" 200 38072
2026-03-18 23:42:49,759 | INFO | django.server | "GET /media/products/2026/03/samsung-galaxy-s25-ultra/galaxy-s25-ultra-titan-black-1-5ffaab118c.webp HTTP/1.1" 200 36732
2026-03-18 23:42:49,760 | INFO | django.server | "GET /media/products/2026/03/samsung-galaxy-s25-ultra/galaxy-s25-ultra-titan-white-silver-1-e9f4db0fc4.webp HTTP/1.1" 200 37370
2026-03-18 23:42:50,276 | INFO | django.server | "GET /static/logos/seanfavi.jpg HTTP/1.1" 200 3363
2026-03-18 23:42:59,977 | INFO | django.server | "GET /media/products/2026/03/28352.png HTTP/1.1" 200 64679
2026-03-18 23:42:59,977 | INFO | django.server | "GET /media/products/2026/03/qrwrqe.png HTTP/1.1" 200 68858
2026-03-18 23:42:59,977 | INFO | django.server | "GET /media/products/2026/03/fasdca.png HTTP/1.1" 200 71583
2026-03-18 23:42:59,978 | INFO | django.server | "GET /media/products/2026/03/yterb.png HTTP/1.1" 200 75212
2026-03-18 23:43:01,207 | INFO | django.server | "GET /product/32/ HTTP/1.1" 200 71471
2026-03-18 23:43:01,227 | INFO | django.server | "GET /static/css/banner.css HTTP/1.1" 200 6513
2026-03-18 23:43:01,227 | INFO | django.server | "GET /static/js/toast.js HTTP/1.1" 200 2763
2026-03-18 23:43:01,229 | INFO | django.server | "GET /static/css/base.css HTTP/1.1" 200 7368
2026-03-18 23:43:01,230 | INFO | django.server | "GET /static/css/contact-bar.css HTTP/1.1" 200 8361
2026-03-18 23:43:01,230 | INFO | django.server | "GET /static/css/chatbot.css HTTP/1.1" 200 10832
2026-03-18 23:43:01,231 | INFO | django.server | "GET /static/js/banner.js HTTP/1.1" 200 9075
2026-03-18 23:43:01,232 | INFO | django.server | "GET /static/js/confirm.js HTTP/1.1" 200 2110
2026-03-18 23:43:01,232 | INFO | django.server | "GET /static/css/style.css HTTP/1.1" 200 40445
2026-03-18 23:43:01,236 | INFO | django.server | "GET /static/css/product_detail.css HTTP/1.1" 200 33318
2026-03-18 23:43:01,240 | INFO | django.server | "GET /media/products/2026/03/mydz.png HTTP/1.1" 200 79577
2026-03-18 23:43:01,246 | INFO | django.server | "GET /media/banner/2026/02/Screenshot_2026-02-25_134226.png HTTP/1.1" 200 326409
2026-03-18 23:43:01,253 | INFO | django.server | "GET /media/products/2026/03/9235251.png HTTP/1.1" 200 83486
2026-03-18 23:43:01,260 | INFO | django.server | "GET /media/products/2026/03/2345345.png HTTP/1.1" 200 78369
2026-03-18 23:43:01,264 | INFO | django.server | "GET /static/js/pd_page.js HTTP/1.1" 200 29694
2026-03-18 23:43:01,266 | INFO | django.server | "GET /static/logos/sean.gif HTTP/1.1" 200 2870137
2026-03-18 23:43:01,268 | INFO | django.server | "GET /static/js/compare.js HTTP/1.1" 200 7870
2026-03-18 23:43:01,268 | INFO | django.server | "GET /static/js/chatbot.js HTTP/1.1" 200 12138
2026-03-18 23:43:01,291 | INFO | django.server | "GET /media/banner/2026/03/bct.png HTTP/1.1" 200 8093
2026-03-18 23:43:01,293 | INFO | django.server | "GET /static/icons/gatchan.png HTTP/1.1" 200 13225
2026-03-18 23:43:01,336 | INFO | django.server | "GET /media/products/2026/03/samsung-galaxy-s25-ultra/galaxy-s25-ultra-titan-white-silver-1-e9f4db0fc4.webp HTTP/1.1" 200 37370
2026-03-18 23:43:01,338 | INFO | django.server | "GET /media/products/2026/03/samsung-galaxy-s25-ultra/galaxy-s25-ultra-titan-black-1-5ffaab118c.webp HTTP/1.1" 200 36732
2026-03-18 23:43:01,340 | INFO | django.server | "GET /media/products/2026/03/samsung-galaxy-s25-ultra/galaxy-s25-ultra-titan-silver-blue-1-8225f9e1f4.webp HTTP/1.1" 200 38072
2026-03-18 23:43:01,342 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-18 23:43:01,727 | INFO | django.server | "GET /static/logos/seanfavi.jpg HTTP/1.1" 200 3363
2026-03-18 23:43:02,745 | INFO | django.server | "GET /media/products/2026/03/fasdca.png HTTP/1.1" 200 71583
2026-03-18 23:43:02,746 | INFO | django.server | "GET /media/products/2026/03/28352.png HTTP/1.1" 200 64679
2026-03-18 23:43:02,746 | INFO | django.server | "GET /media/products/2026/03/yterb.png HTTP/1.1" 200 75212
2026-03-18 23:43:02,747 | INFO | django.server | "GET /media/products/2026/03/qrwrqe.png HTTP/1.1" 200 68858
2026-03-18 23:43:03,550 | INFO | django.server | "GET /media/products/2026/02/iphone-17-lavender-pdp-image-position-1-lavender-color-vn-vi.webp HTTP/1.1" 200 5710
2026-03-18 23:43:03,804 | INFO | django.server | "GET /media/products/2026/02/iphone-17-pro-max-silver-pdp-image-position-1-silver-color-vn-vi.webp HTTP/1.1" 200 16428
2026-03-18 23:43:10,941 | WARNING | django.request | Not Found: /.well-known/appspecific/com.chrome.devtools.json
2026-03-18 23:43:10,942 | WARNING | django.server | "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 24751
2026-03-18 23:43:16,167 | INFO | store.chatbot.api | chatbot_api request_id=qh_1773852196162_uf9ot4 action=message user_id=36 session=r1qk4itekfiktwvfr25xwov0qjsea1bc message_len=61
2026-03-18 23:43:22,055 | INFO | store.chatbot.api | chatbot_api response request_id=qh_1773852196162_uf9ot4 intent=unknown source=local engine=django_local latency_ms=5891
2026-03-18 23:43:22,055 | INFO | django.server | "POST /api/chatbot/ HTTP/1.1" 200 2814
2026-03-18 23:43:41,792 | WARNING | django.request | Not Found: /.well-known/appspecific/com.chrome.devtools.json
2026-03-18 23:43:41,792 | WARNING | django.server | "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 24751
2026-03-18 23:45:41,829 | ERROR | store.claude_service | Claude API lỗi 529: {"type":"error","error":{"type":"overloaded_error","message":"Overloaded"},"request_id":"req_011CZAtDc12SzAgGekptdQtd"}
2026-03-18 23:46:34,954 | INFO | ai.rag_pipeline | Detected intent: stock_query (confidence: 0.20)
2026-03-18 23:46:34,961 | WARNING | store.chatbot_orchestrator | AI thiếu context sản phẩm (stock_query), fallback local
2026-03-18 23:46:34,991 | INFO | ai.rag_pipeline | Detected intent: stock_query (confidence: 0.20)
2026-03-18 23:46:34,996 | WARNING | store.chatbot_orchestrator | AI thiếu context sản phẩm (stock_query), fallback local
2026-03-18 23:47:26,379 | INFO | django.server | "GET / HTTP/1.1" 200 190541
2026-03-18 23:47:26,428 | WARNING | django.request | Not Found: /.well-known/appspecific/com.chrome.devtools.json
2026-03-18 23:47:26,430 | WARNING | django.server | "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 24751
2026-03-18 23:47:26,430 | INFO | django.server | "GET /static/js/chatbot.js HTTP/1.1" 304 0
2026-03-18 23:47:26,526 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-18 23:47:26,577 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-18 23:47:28,275 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-18 23:48:41,611 | INFO | django.server | "GET /dashboard/?section=products HTTP/1.1" 200 196356
2026-03-18 23:48:41,818 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-18 23:48:41,823 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-18 23:48:43,880 | INFO | django.server | "GET /dashboard/?section=products&product_page=2 HTTP/1.1" 200 179769
2026-03-18 23:48:43,980 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-18 23:48:43,988 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-18 23:49:43,190 | INFO | django.server | "GET /dashboard/?section=products&product_page=2 HTTP/1.1" 200 179769
2026-03-18 23:49:43,365 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-18 23:49:43,371 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-18 23:49:48,049 | INFO | django.server | "GET /dashboard/?section=sku HTTP/1.1" 200 196356
2026-03-18 23:49:48,161 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-18 23:49:48,162 | INFO | django.server | "GET /products/sku/list/ HTTP/1.1" 200 2163
2026-03-18 23:49:48,172 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-18 23:49:48,178 | INFO | django.server | "GET /products/sku/list/ HTTP/1.1" 200 2163
2026-03-18 23:49:54,882 | INFO | django.utils.autoreload | D:\Py\qhun22\store\chatbot_service.py changed, reloading.
2026-03-18 23:49:55,572 | INFO | django.utils.autoreload | Watching for file changes with StatReloader
2026-03-18 23:50:10,648 | INFO | django.utils.autoreload | D:\Py\qhun22\store\chatbot_orchestrator.py changed, reloading.
2026-03-18 23:50:11,087 | INFO | django.utils.autoreload | Watching for file changes with StatReloader
2026-03-18 23:50:34,646 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-18 23:50:46,005 | INFO | django.server | "POST /products/sku/add/ HTTP/1.1" 200 65
2026-03-18 23:50:46,014 | INFO | django.server | "GET /products/sku/list/ HTTP/1.1" 200 2343
2026-03-18 23:50:51,352 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-18 23:50:54,011 | INFO | django.server | "POST /products/sku/add/ HTTP/1.1" 200 65
2026-03-18 23:50:54,019 | INFO | django.server | "GET /products/sku/list/ HTTP/1.1" 200 2523
2026-03-18 23:51:02,488 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-18 23:51:05,480 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-18 23:51:08,666 | INFO | django.server | "POST /products/sku/add/ HTTP/1.1" 200 65
2026-03-18 23:51:08,675 | INFO | django.server | "GET /products/sku/list/ HTTP/1.1" 200 2703
2026-03-18 23:51:16,677 | INFO | django.server | "GET /dashboard/?section=banner-images HTTP/1.1" 200 196356
2026-03-18 23:51:16,802 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-18 23:51:16,806 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-18 23:51:16,817 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-18 23:51:16,898 | INFO | django.server | "GET /media/banner/2026/03/fire-icon-2025.gif HTTP/1.1" 200 608455
